,electricity-load-nyiso-dunwod,electricity-load-nyiso-millwd,electricity-load-nyiso-north,electricity-load-nyiso-overall,electricity-load-nyiso-west,electricity-load-nyiso-capitl,electricity-load-nyiso-nyc,electricity-load-nyiso-centrl,electricity-load-nyiso-genese,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil
988,972.2155,493.723,601.1566,22574.205999999995,1807.2417,1689.1373,7661.3735,1935.7736,1173.419,1032.9746,1563.3997,3643.7915
989,974.6782,506.9482,599.1981,22623.031300000002,1823.891,1689.8528,7647.925,1977.7277,1174.1923,1034.6342,1555.8695,3638.1143
990,973.965,487.8756,609.9977,22611.5112,1836.8611,1691.9432,7663.0225,1977.9104,1178.7668,1035.0249,1518.0815,3638.0625
991,968.8385,493.8991,595.4753,22528.933399999998,1809.037,1689.7051,7615.5425,1992.1971,1172.6592,1030.243,1541.2109,3620.1257
992,974.2175,480.5975,585.553,22415.171999999995,1815.5028,1682.0883,7589.159,1943.1298,1174.5032,1034.6582,1551.9592,3583.8035
993,969.4238,488.4082,581.9495,22433.160699999997,1826.8917,1687.7228,7570.8276,1973.991,1171.159,1024.4983,1552.2317,3586.0571
994,965.3331,484.0333,580.6073,22393.7974,1827.4839,1678.0232,7578.5933,1982.6656,1174.2301,1023.2831,1524.7765,3574.768
995,968.7147,487.4034,583.4002,22228.682200000003,1811.5348,1662.7317,7495.12,1971.6356,1169.6088,1018.172,1502.9023,3557.4587
996,955.4565,479.3615,599.6397,22253.2535,1830.6409,1648.6442,7546.877,1960.972,1162.9685,1008.4872,1513.1132,3547.0928
997,967.7909,464.1975,599.987,22102.9689,1830.375,1646.9789,7492.9824,1921.3632,1150.0834,1002.9415,1507.2039,3519.0652
998,961.5203,470.0349,590.6559,21984.858000000004,1812.8877,1646.6743,7466.594,1898.202,1156.4745,998.7463,1471.5476,3511.5205
999,947.6155,462.6793,593.2632,21972.0862,1812.3705,1632.6052,7466.4297,1925.4534,1148.3958,996.8532,1484.1138,3502.3066
